size,runtime
540000,0.08070778846740723
540000,0.08107733726501465
540000,0.08159708976745605
540000,0.08130717277526855
540000,0.08107852935791016
550000,0.08294224739074707
550000,0.08327245712280273
550000,0.08340716361999512
550000,0.08386087417602539
550000,0.08382916450500488
560000,0.08523035049438477
560000,0.08495855331420898
560000,0.0849459171295166
560000,0.08636593818664551
560000,0.08726072311401367
570000,0.08893632888793945
570000,0.08815312385559082
570000,0.08762073516845703
570000,0.08630704879760742
570000,0.08658528327941895
580000,0.08784675598144531
580000,0.0879509449005127
580000,0.09091043472290039
580000,0.09324288368225098
580000,0.09182167053222656
590000,0.09739851951599121
590000,0.10433411598205566
590000,0.09178972244262695
590000,0.09000849723815918
590000,0.0918722152709961
600000,0.09201931953430176
600000,0.10014033317565918
600000,0.0919179916381836
600000,0.09508824348449707
600000,0.09363770484924316
610000,0.09297609329223633
610000,0.09277844429016113
610000,0.09355711936950684
610000,0.09876346588134766
610000,0.09279537200927734
620000,0.09602904319763184
620000,0.0984959602355957
620000,0.10181021690368652
620000,0.09423112869262695
620000,0.10132002830505371
630000,0.10179877281188965
630000,0.09654641151428223
630000,0.0996859073638916
630000,0.10083270072937012
630000,0.10317516326904297
640000,0.09823274612426758
640000,0.09894061088562012
640000,0.10128426551818848
640000,0.1025083065032959
640000,0.10061955451965332
650000,0.10274839401245117
650000,0.09865498542785645
650000,0.10130572319030762
650000,0.10285401344299316
650000,0.10116338729858398
660000,0.10342121124267578
660000,0.10508012771606445
660000,0.1043694019317627
660000,0.11805486679077148
660000,0.10285401344299316
670000,0.10439610481262207
670000,0.10605931282043457
670000,0.10465335845947266
670000,0.10432577133178711
670000,0.10992932319641113
680000,0.10596013069152832
680000,0.1045083999633789
680000,0.10464954376220703
680000,0.10439085960388184
680000,0.10485434532165527
690000,0.10543322563171387
690000,0.10600399971008301
690000,0.10798287391662598
690000,0.10758113861083984
690000,0.10661721229553223
700000,0.10865664482116699
700000,0.10799837112426758
700000,0.10724234580993652
700000,0.11053800582885742
700000,0.11090755462646484
710000,0.11018109321594238
710000,0.10876941680908203
710000,0.10822272300720215
710000,0.10907840728759766
710000,0.10851311683654785
720000,0.12163496017456055
720000,0.11079549789428711
720000,0.11076807975769043
720000,0.1104130744934082
720000,0.10974645614624023
730000,0.11268115043640137
730000,0.11026501655578613
730000,0.11111903190612793
730000,0.11096501350402832
730000,0.11064934730529785
740000,0.11603641510009766
740000,0.1159524917602539
740000,0.11542010307312012
740000,0.11141681671142578
740000,0.11257076263427734
750000,0.11435270309448242
750000,0.1134641170501709
750000,0.11436676979064941
750000,0.11755895614624023
750000,0.11734986305236816
760000,0.11612176895141602
760000,0.11457157135009766
760000,0.11737275123596191
760000,0.11490511894226074
760000,0.11530709266662598
770000,0.12099838256835938
770000,0.11699461936950684
770000,0.12034034729003906
770000,0.11590313911437988
770000,0.11990165710449219
780000,0.1218569278717041
780000,0.12100076675415039
780000,0.12364363670349121
780000,0.12306666374206543
780000,0.11863827705383301
790000,0.11932516098022461
790000,0.12181735038757324
790000,0.12393665313720703
790000,0.12149310111999512
790000,0.12245368957519531
800000,0.12937617301940918
800000,0.12048625946044922
800000,0.12021660804748535
800000,0.12645292282104492
800000,0.12107086181640625
810000,0.1347651481628418
810000,0.13404631614685059
810000,0.13170552253723145
810000,0.12450885772705078
810000,0.12290310859680176
820000,0.12337708473205566
820000,0.12305569648742676
820000,0.12351131439208984
820000,0.12449312210083008
820000,0.12626051902770996
830000,0.12804794311523438
830000,0.13340067863464355
830000,0.1251814365386963
830000,0.12724566459655762
830000,0.12575030326843262
840000,0.13150310516357422
840000,0.12767958641052246
840000,0.12668585777282715
840000,0.12775135040283203
840000,0.12543201446533203
850000,0.12929391860961914
850000,0.13120698928833008
850000,0.12875962257385254
850000,0.1286633014678955
850000,0.13022685050964355
860000,0.12916827201843262
860000,0.1300675868988037
860000,0.12859654426574707
860000,0.13074445724487305
860000,0.13002276420593262
870000,0.13301682472229004
870000,0.13657069206237793
870000,0.13652729988098145
870000,0.13932371139526367
870000,0.13462424278259277
880000,0.1391124725341797
880000,0.13420462608337402
880000,0.13881421089172363
880000,0.13448452949523926
880000,0.13430047035217285
890000,0.13630414009094238
890000,0.13614368438720703
890000,0.1347811222076416
890000,0.13392353057861328
890000,0.13276433944702148
900000,0.13477087020874023
900000,0.1407454013824463
900000,0.13588285446166992
900000,0.14097070693969727
900000,0.13588857650756836
910000,0.13722538948059082
910000,0.13567519187927246
910000,0.13589262962341309
910000,0.137070894241333
910000,0.13770008087158203
920000,0.13883519172668457
920000,0.13839316368103027
920000,0.13690686225891113
920000,0.1387176513671875
920000,0.13834214210510254
930000,0.14012384414672852
930000,0.13952922821044922
930000,0.14073777198791504
930000,0.13936853408813477
930000,0.1394972801208496
940000,0.1409587860107422
940000,0.143385648727417
940000,0.14106082916259766
940000,0.14841103553771973
940000,0.15433144569396973
950000,0.14568233489990234
950000,0.14656496047973633
950000,0.14281010627746582
950000,0.14358210563659668
950000,0.14641833305358887
960000,0.14525365829467773
960000,0.1469259262084961
960000,0.14632558822631836
960000,0.1442279815673828
960000,0.1441962718963623
970000,0.14516854286193848
970000,0.1483292579650879
970000,0.1459352970123291
970000,0.1446702480316162
970000,0.14434456825256348
980000,0.14632821083068848
980000,0.1475980281829834
980000,0.147568941116333
980000,0.1467583179473877
980000,0.14865350723266602
990000,0.1516246795654297
990000,0.1553504467010498
990000,0.1841580867767334
990000,0.15112042427062988
990000,0.15047883987426758
